citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,actual_vote
C8769,Centaur,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,0,1,55+,0,1,Masters,8,ATI,ATI,Centaur
C8770,Odyssey,4,0,0,6,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,25-35,1,0,Masters,6,AHJ,AHJ,Odyssey
C8771,Ebony,0,4,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,0,0,4,25-35,1,1,Diploma,6,ANQ,AER,Tokugawa
C8772,Cosmos,1,2,0,0,6,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,25-35,1,0,Degree,6,AEC,AEC,Cosmos
C8773,Odyssey,0,0,0,8,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,2,25-35,1,0,Degree,7,AWX,AWX,Odyssey
C8774,Centaur,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,15,15,0,15,0,4,55+,1,0,Degree,6,AWI,AWI,Centaur
C8775,Cosmos,0,0,0,0,10,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,3,55+,1,1,Masters,6,ATI,ATI,Cosmos
C8776,Cosmos,1,0,0,0,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,15,0,0,0,15,1,25-35,0,1,Degree,5,AJI,AJI,Cosmos
C8777,Cosmos,0,0,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,15,0,15,3,46-55,0,1,Primary,7,AZG,AMR,Tokugawa
C8778,Tokugawa,0,0,15,1,2,0,0,9,1,2,0,0,2,0,0,0,0,1,0,0,0,15,15,15,15,1,46-55,0,1,Masters,8,ANQ,ANQ,Ebony
C8779,Ebony,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,1,46-55,1,0,Diploma,7,AEC,AEC,Tokugawa
C8780,Cosmos,4,4,0,0,7,3,0,0,0,3,0,1,0,0,2,1,0,0,0,0,7,0,0,0,15,4,18-24,1,0,Diploma,5,ATI,ATI,Cosmos
C8781,Ebony,2,2,7,0,0,2,0,3,0,0,0,0,0,0,0,0,2,4,0,0,5,10,14,0,0,1,18-24,1,0,Primary,7,ALG,APH,Tokugawa
C8782,Odyssey,0,1,7,6,0,0,1,2,0,0,0,0,1,2,0,0,0,2,1,0,0,15,13,15,0,3,25-35,0,0,Diploma,6,ARJ,AEC,Tokugawa
C8783,Ebony,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,3,46-55,0,0,Masters,7,ABX,ABX,Ebony
C8784,Ebony,0,9,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,0,0,0,4,46-55,1,0,Masters,7,AHD,AEC,Ebony
C8785,Ebony,0,14,0,0,0,0,9,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,3,25-35,1,0,Masters,7,ASE,ASE,Ebony
C8786,Centaur,13,0,0,3,0,6,0,0,1,0,2,0,0,1,0,0,0,0,0,0,15,0,0,15,0,3,18-24,1,0,Masters,6,AJB,ARB,Centaur
C8787,Odyssey,0,0,0,9,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,15,15,1,18-24,1,0,Degree,7,AET,AET,Odyssey
C8788,Centaur,3,2,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,15,0,1,18-24,1,0,Degree,5,AEY,AVO,Ebony
C8789,Cosmos,0,0,0,0,14,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,1,25-35,0,0,Masters,8,AJI,AHR,Cosmos
C8790,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,36-45,1,0,Degree,6,ATI,AEC,Cosmos
C8791,Ebony,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,1,36-45,0,0,Masters,9,AJV,ABX,Ebony
C8792,Tokugawa,1,8,21,0,2,1,0,2,0,2,0,1,5,0,0,0,0,2,0,0,0,15,15,0,0,2,36-45,1,0,Masters,8,AVX,AVX,Tokugawa
C8793,Odyssey,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,55+,0,0,Masters,5,AWK,ACL,Odyssey
C8794,Tokugawa,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,1,25-35,1,0,Masters,6,AEC,AEC,Tokugawa
C8795,Cosmos,5,0,0,0,5,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,36-45,1,0,Diploma,6,ATI,ATI,Centaur
C8796,Ebony,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,55+,1,0,Degree,8,APR,APR,Ebony
C8797,Ebony,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,3,36-45,1,0,Diploma,8,AII,AII,Ebony
C8798,Odyssey,0,2,0,8,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,3,18-24,0,0,Masters,5,AYE,AYE,Centaur
C8799,Centaur,9,0,0,0,2,6,0,0,0,0,1,0,0,0,1,1,0,0,0,0,15,0,0,0,0,3,25-35,0,0,Degree,6,AHF,AHF,Centaur
C8800,Cosmos,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,4,36-45,0,1,Masters,8,APH,AQU,Centaur
C8801,Odyssey,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,25-35,1,0,Masters,7,AMH,AVG,Odyssey
C8802,Odyssey,0,5,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,2,25-35,1,0,Diploma,8,ACL,AXO,Odyssey
C8803,Tokugawa,2,3,9,5,3,0,1,2,1,1,1,1,2,2,1,0,0,1,0,0,15,0,10,15,6,1,25-35,1,1,Degree,7,AEC,AEC,Tokugawa
C8804,Cosmos,0,0,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,15,0,15,1,36-45,0,1,Diploma,4,AEC,AEC,Tokugawa
C8805,Odyssey,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,3,46-55,1,0,Degree,7,ARJ,AEC,Cosmos
C8806,Ebony,0,15,0,0,0,0,10,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,3,25-35,0,0,Degree,8,AII,AII,Ebony
C8807,Cosmos,0,0,0,0,12,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,25-35,1,0,Masters,8,AWX,AWX,Cosmos
C8808,Odyssey,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25-35,0,1,Diploma,10,AMZ,ACL,Centaur
C8809,Ebony,0,15,0,0,0,0,7,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,3,18-24,1,1,Primary,7,ASE,ASE,Ebony
C8810,Tokugawa,2,0,6,1,2,0,0,1,1,0,0,0,2,0,1,1,0,1,0,0,15,0,15,15,15,1,36-45,1,0,Diploma,8,AEC,AEC,Tokugawa
C8811,Odyssey,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,3,18-24,0,1,Masters,6,AET,AET,Odyssey
C8812,Cosmos,1,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,15,0,0,0,15,4,46-55,1,1,Degree,8,ABA,AJV,Centaur
C8813,Centaur,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,36-45,1,0,Degree,4,ACL,APR,Centaur
C8814,Centaur,19,0,0,0,1,8,0,0,0,1,3,0,0,0,0,5,0,0,0,0,12,0,0,0,15,1,25-35,1,1,Primary,7,ATI,ATI,Centaur
C8815,Ebony,3,4,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,0,0,4,46-55,0,0,Masters,5,APH,ANQ,Ebony
C8816,Tokugawa,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,15,0,15,0,15,1,36-45,1,0,Masters,7,AEC,AEC,Tokugawa
C8817,Odyssey,0,0,0,5,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,15,15,0,15,15,4,25-35,1,0,Diploma,7,AHR,AUE,Odyssey
C8818,Tokugawa,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,1,46-55,1,1,Masters,8,ACL,ATI,Odyssey
C8819,Centaur,9,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,3,46-55,1,0,Degree,8,AOV,AOV,Centaur
C8820,Odyssey,0,3,0,10,0,0,3,0,8,0,0,0,0,0,0,0,0,0,2,0,0,15,0,15,0,1,25-35,1,1,Masters,6,AXO,AXO,Odyssey
C8821,Ebony,4,3,0,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,15,15,0,0,15,4,18-24,1,1,Diploma,7,AOT,AOV,Odyssey
C8822,Tokugawa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,36-45,1,0,Degree,9,ACL,AJV,Tokugawa
C8823,Centaur,2,1,2,6,0,0,0,0,5,0,0,0,0,0,0,1,1,1,1,0,0,0,15,15,0,1,25-35,1,0,Diploma,9,AJV,AJV,Tokugawa
C8824,Ebony,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,15,0,0,0,3,18-24,1,0,Degree,6,AVO,AVO,Ebony
C8825,Ebony,0,21,0,0,0,0,12,0,0,0,0,2,0,0,0,0,5,0,0,0,0,15,0,0,0,4,18-24,1,1,Primary,6,APH,ANQ,Ebony
C8826,Tokugawa,1,0,21,0,0,1,0,10,0,0,0,0,2,0,0,0,0,3,0,0,15,0,15,0,0,1,55+,1,0,Degree,6,ASQ,ASQ,Tokugawa
C8827,Ebony,0,9,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,1,25-35,1,0,Masters,5,ABX,AGA,Ebony
C8828,Tokugawa,5,0,7,3,0,1,0,2,2,0,1,0,1,0,0,0,0,3,1,0,15,0,8,15,0,4,36-45,1,0,Degree,5,AJV,AJV,Odyssey
C8829,Odyssey,0,0,0,18,1,0,0,0,14,1,0,0,0,2,0,0,0,0,0,0,0,0,0,15,15,4,25-35,1,0,Degree,7,AXG,AXG,Odyssey
C8830,Centaur,12,0,0,1,2,3,0,0,1,2,3,0,0,0,0,1,0,0,0,0,15,0,0,15,15,1,18-24,1,0,Degree,7,AOV,AOV,Tokugawa
C8831,Cosmos,3,0,0,0,7,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,15,0,0,0,15,1,25-35,1,1,Degree,7,AUD,AKK,Odyssey
C8832,Centaur,7,0,1,0,2,1,0,0,0,0,1,0,0,0,0,4,0,1,0,2,7,0,0,0,0,3,55+,0,0,Degree,8,ATI,APH,Centaur
C8833,Cosmos,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,2,25-35,0,0,Diploma,8,ARB,ABT,Cosmos
C8834,Tokugawa,3,3,20,0,0,0,0,2,0,0,0,0,2,0,0,3,3,1,0,0,0,0,15,0,0,2,25-35,0,1,Degree,7,AJV,AJV,Centaur
C8835,Tokugawa,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,4,55+,1,0,Masters,6,ANQ,ANQ,Tokugawa
C8836,Cosmos,3,5,4,1,8,1,3,1,1,7,1,1,1,0,0,0,0,1,0,1,0,7,15,0,4,3,25-35,1,0,Masters,6,AHR,APH,Tokugawa
C8837,Odyssey,0,0,0,14,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,1,36-45,0,0,Degree,5,AUE,AUE,Odyssey
C8838,Odyssey,0,3,0,10,1,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,15,0,15,15,2,36-45,0,0,Diploma,6,AVO,AYE,Odyssey
C8839,Cosmos,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,15,15,0,0,4,46-55,0,0,Degree,0,AZG,AHS,Tokugawa
C8840,Tokugawa,2,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,15,0,15,0,0,3,18-24,1,0,Diploma,6,AEC,AEC,Tokugawa
C8841,Centaur,6,0,0,4,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,55+,1,0,Degree,5,ADV,ADV,Ebony
C8842,Centaur,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,4,46-55,0,0,Primary,3,ACL,ARK,Centaur
C8843,Odyssey,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,3,46-55,0,0,Masters,6,ADE,ACL,Odyssey
C8844,Centaur,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,0,0,0,15,4,55+,1,0,Diploma,4,APH,APH,Centaur
C8845,Centaur,4,2,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,15,0,3,18-24,1,0,Masters,5,ATI,ATI,Centaur
C8846,Centaur,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,0,0,15,3,18-24,1,0,Primary,8,ACL,AMS,Cosmos
C8847,Ebony,0,11,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,4,36-45,1,1,Masters,7,ABX,ABX,Ebony
C8848,Centaur,15,0,0,1,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,1,46-55,1,1,Primary,5,ATI,ATI,Centaur
C8849,Ebony,10,11,3,0,2,2,2,1,0,2,0,0,0,0,0,6,7,2,0,0,0,0,8,0,0,3,25-35,1,0,Masters,7,ACL,ANO,Ebony
C8850,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,25-35,0,0,Masters,0,ACL,BBK,Ebony
C8851,Centaur,6,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,4,25-35,1,0,Diploma,6,AEC,AEC,Centaur
C8852,Cosmos,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,15,0,0,15,1,55+,1,0,Degree,6,AJI,AEC,Cosmos
C8853,Centaur,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,25-35,1,0,Masters,7,AJO,AWK,Odyssey
C8854,Cosmos,0,4,0,0,7,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,4,36-45,0,0,Diploma,9,AWX,AWX,Odyssey
C8855,Odyssey,2,0,0,11,2,0,0,0,2,0,0,0,0,3,1,1,0,0,2,0,15,0,0,15,15,1,36-45,0,0,Masters,7,AZG,AZG,Centaur
C8856,Tokugawa,0,0,14,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,0,3,55+,0,0,Primary,6,ANQ,ANQ,Tokugawa
C8857,Cosmos,0,1,0,1,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,15,15,0,15,15,4,25-35,1,1,Degree,8,AEC,ALB,Odyssey
C8858,Cosmos,0,0,0,0,19,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,46-55,0,0,Diploma,6,AWX,AWX,Cosmos
C8859,Odyssey,1,0,0,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,15,0,0,15,0,4,25-35,1,0,Degree,7,ATG,ATG,Odyssey
C8860,Ebony,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,18-24,0,0,Masters,8,ACL,AVL,Ebony
C8861,Cosmos,0,6,0,0,4,0,5,0,0,3,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,3,46-55,1,0,Masters,6,ALH,ALH,Cosmos
C8862,Odyssey,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,1,46-55,0,1,Masters,4,AII,ADE,Odyssey
C8863,Odyssey,0,0,0,12,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,4,25-35,0,1,Degree,6,AXR,AXR,Odyssey
C8864,Cosmos,9,5,7,3,15,2,0,4,0,1,1,1,1,1,6,0,2,0,0,0,0,0,2,0,0,2,46-55,1,0,Diploma,9,ARK,AJI,Ebony
C8865,Odyssey,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,3,46-55,1,0,Degree,7,AQX,AQX,Odyssey
C8866,Ebony,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,18-24,1,1,Degree,6,AWW,ACL,Ebony
C8867,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,1,Masters,7,ACL,AET,Cosmos
C8868,Centaur,3,2,1,0,1,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,15,15,0,0,15,4,55+,1,0,Masters,6,AVO,AVO,Cosmos
C8869,Centaur,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,3,25-35,1,0,Diploma,5,AEC,ACL,Cosmos
C8870,Ebony,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,10,15,0,0,4,55+,1,0,Diploma,5,AVS,AVS,Ebony
C8871,Centaur,4,2,0,1,3,2,2,0,1,1,1,0,0,0,1,0,0,0,0,0,10,15,0,15,0,3,18-24,1,0,Primary,4,AUD,AUD,Centaur
C8872,Odyssey,1,4,0,10,5,1,4,0,7,5,0,0,0,1,0,0,0,0,1,0,15,15,0,15,15,4,18-24,0,1,Primary,6,AHL,AHL,Cosmos
C8873,Centaur,7,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,18-24,0,1,Diploma,0,ATI,ACL,Centaur
C8874,Ebony,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,15,15,0,0,15,4,18-24,1,0,Degree,7,ANQ,ANQ,Ebony
C8875,Ebony,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,1,36-45,1,1,Degree,6,AHR,AET,Cosmos
C8876,Ebony,6,16,0,17,9,2,11,0,7,5,2,1,0,4,1,0,2,0,1,1,15,15,0,15,0,3,18-24,1,0,Diploma,5,ARM,ARM,Ebony
C8877,Tokugawa,1,4,4,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,15,15,15,0,0,1,46-55,1,1,Degree,9,AEC,AEC,Centaur
C8878,Ebony,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,3,25-35,0,0,Degree,8,AUD,ABX,Ebony
C8879,Centaur,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,55+,0,1,Masters,10,AHS,ACL,Centaur
C8880,Tokugawa,0,0,9,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,3,25-35,1,0,Masters,8,APH,APH,Tokugawa
C8881,Ebony,0,5,5,0,0,0,3,2,0,0,0,0,0,0,0,0,2,3,0,0,0,15,15,0,0,3,18-24,0,0,Degree,7,AHO,AEC,Tokugawa
C8882,Centaur,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,3,55+,1,1,Masters,0,ACL,ANQ,Centaur
C8883,Ebony,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,9,0,0,0,1,25-35,1,0,Degree,7,AHD,AHD,Ebony
C8884,Centaur,2,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,15,15,0,15,15,3,46-55,1,0,Masters,4,AXT,AGD,Centaur
C8885,Tokugawa,2,3,11,0,0,2,1,7,0,0,0,0,2,0,0,0,1,0,0,0,15,15,15,0,0,3,55+,1,0,Masters,9,ANQ,ATU,Tokugawa
C8886,Centaur,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,18-24,1,0,Masters,10,AYE,ACL,Centaur
C8887,Ebony,0,2,0,5,1,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,15,15,0,15,7,1,55+,1,0,Masters,4,AXT,AOT,Centaur
C8888,Odyssey,0,1,0,9,4,0,1,0,3,2,0,0,0,0,1,0,0,0,2,0,0,0,0,15,10,3,18-24,0,0,Masters,7,AHO,AHO,Odyssey
C8889,Cosmos,0,0,0,0,15,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,55+,0,0,Diploma,8,AMS,APL,Cosmos
C8890,Cosmos,0,0,0,0,19,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,3,46-55,0,0,Diploma,6,AJI,AJI,Cosmos
C8891,Ebony,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,3,18-24,1,0,Degree,7,APH,ANQ,Ebony
C8892,Cosmos,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,55+,1,0,Diploma,6,AWX,AWX,Cosmos
C8893,Tokugawa,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,1,46-55,0,0,Masters,7,ANQ,APH,Tokugawa
C8894,Ebony,2,2,13,0,2,0,0,1,0,0,0,0,5,0,1,2,1,1,0,0,15,15,15,0,15,1,36-45,1,0,Masters,6,AZZ,AXZ,Tokugawa
C8895,Tokugawa,0,0,21,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,4,18-24,1,0,Primary,6,AXL,AXL,Tokugawa
C8896,Odyssey,0,0,0,2,6,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,12,2,36-45,1,0,Masters,10,AWX,ACL,Odyssey
C8897,Odyssey,0,0,0,6,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,1,46-55,1,0,Diploma,7,AHR,AHR,Cosmos
C8898,Odyssey,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,1,25-35,0,1,Masters,5,AQU,AQU,Odyssey
C8899,Odyssey,0,1,1,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,15,15,15,0,1,25-35,1,0,Primary,5,ACL,ASF,Odyssey
C8900,Ebony,3,4,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,12,6,15,0,0,1,25-35,1,0,Degree,10,AEC,AEC,Cosmos
C8901,Cosmos,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,15,0,0,15,3,36-45,0,0,Degree,4,ACL,AEC,Tokugawa
C8902,Ebony,0,2,0,12,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,4,36-45,1,0,Degree,9,AIU,ADV,Odyssey
C8903,Centaur,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,0,0,Degree,7,ACL,ARK,Centaur
C8904,Tokugawa,0,1,9,0,0,0,1,3,0,0,0,0,1,0,0,0,0,2,0,0,0,15,15,0,0,4,25-35,0,1,Degree,9,ANQ,ANQ,Tokugawa
C8905,Odyssey,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,0,1,18-24,1,0,Degree,4,AWI,AEC,Tokugawa
C8906,Cosmos,1,0,1,0,7,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,7,0,6,1,36-45,1,0,Diploma,7,AWX,AHS,Cosmos
C8907,Odyssey,0,0,0,9,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,1,25-35,1,1,Masters,5,AZG,AJV,Odyssey
C8908,Cosmos,2,0,1,0,11,0,0,1,0,9,1,0,0,0,1,0,0,0,0,0,15,0,15,0,15,1,18-24,0,0,Diploma,7,ANQ,APH,Cosmos
C8909,Cosmos,7,0,0,0,6,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,15,0,0,0,13,2,36-45,1,1,Diploma,7,ATI,ATI,Centaur
C8910,Odyssey,0,0,0,6,3,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,3,18-24,1,0,Masters,8,ATI,AQX,Odyssey
C8911,Centaur,3,2,2,0,2,3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,15,15,10,0,15,4,25-35,1,0,Primary,6,AJV,ATU,Tokugawa
C8912,Odyssey,0,1,0,14,0,0,0,0,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,3,18-24,1,0,Masters,6,AUE,AUE,Odyssey
C8913,Odyssey,0,0,0,4,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,4,25-35,1,1,Masters,8,AWI,AWI,Centaur
C8914,Cosmos,0,0,2,3,5,0,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,15,15,15,14,1,46-55,1,0,Masters,5,AJI,ATF,Centaur
C8915,Ebony,0,12,0,0,0,0,3,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,0,0,3,25-35,1,0,Masters,7,AII,AEY,Ebony
C8916,Centaur,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,3,36-45,1,0,Diploma,6,ARK,ARK,Centaur
C8917,Centaur,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,1,55+,1,0,Masters,5,AHS,ACL,Centaur
C8918,Ebony,0,4,0,5,0,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,3,25-35,1,0,Masters,5,AUJ,ACL,Odyssey
C8919,Ebony,0,14,0,0,8,0,7,0,0,0,0,2,0,0,2,0,3,0,0,0,0,4,0,0,15,3,18-24,1,1,Masters,9,AHR,AHR,Odyssey
C8920,Odyssey,8,0,0,8,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,4,46-55,1,0,Primary,8,ACL,BBK,Centaur
C8921,Ebony,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18-24,1,0,Masters,7,ABX,ABX,Ebony
C8922,Ebony,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,4,18-24,1,0,Degree,9,AWK,AWK,Cosmos
